Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
0.0450134,-1.58008,3.42578,0.0443421,-1.52742,3.55181,0.0385968,-1.15315,3.49961,0.0321661,-0.676676,3.70027,0.163147,-1.58024,3.44721,0.178515,-1.53738,3.57261,0.200013,-1.20774,3.61155,0.192888,-0.670384,3.67751,0.113653,-0.680399,3.72651,0.119996,-0.37165,3.79117,0.125808,-0.0675085,3.84237,0.123053,0.0947946,3.87896,-0.0665214,-0.193122,3.85022,0.294856,-0.183969,3.79379,0.166399,0.632494,0.794328,0.162447
0.0496521,-1.55957,3.35547,0.0403155,-1.50215,3.45998,0.0358064,-1.14063,3.45161,0.0302795,-0.676388,3.68502,0.167553,-1.58018,3.4412,0.175555,-1.54211,3.56655,0.200558,-1.20638,3.59646,0.190756,-0.667233,3.6431,0.11158,-0.678934,3.70262,0.117614,-0.367014,3.76847,0.123079,-0.059644,3.82003,0.11953,0.0996568,3.86015,-0.0675315,-0.195046,3.81739,0.293116,-0.179423,3.75346,0.164313,0.638134,0.800191,0.166113
0.0571438,-1.55101,3.25922,0.0153754,-1.5142,3.35289,0.0278802,-1.212,3.40232,0.0277034,-0.674077,3.64894,0.168476,-1.58052,3.43367,0.175493,-1.5417,3.56418,0.200344,-1.20428,3.58283,0.18989,-0.665686,3.62802,0.109962,-0.676811,3.67683,0.117159,-0.36228,3.74236,0.123832,-0.0524331,3.79407,0.11593,0.103968,3.83014,-0.0723397,-0.187504,3.79413,0.293812,-0.177488,3.73996,0.160701,0.645558,0.79918,0.163745
0.00916339,-1.51518,3.06228,0.0241343,-1.52091,3.2017,0.0300637,-1.22192,3.36015,0.0274264,-0.672468,3.6352,0.193311,-1.5962,3.39509,0.176946,-1.57378,3.54522,0.193939,-1.26673,3.57148,0.188935,-0.671429,3.60092,0.109351,-0.678364,3.65632,0.115553,-0.363959,3.7159,0.121027,-0.0542656,3.7609,0.114311,0.104068,3.79877,-0.0763669,-0.186785,3.76921,0.29251,-0.176326,3.71434,0.162939,0.637757,0.803808,0.16511
0.00980442,-1.51308,3.0445,0.0520356,-1.57137,3.14866,0.0290518,-1.1986,3.30853,0.0351946,-0.670311,3.59042,0.206413,-1.61557,3.3194,0.186653,-1.59777,3.43618,0.195009,-1.26259,3.56782,0.19439,-0.664499,3.57125,0.116003,-0.674036,3.61865,0.115967,-0.361775,3.68027,0.115882,-0.0540997,3.72751,0.109535,0.105895,3.76259,-0.0762222,-0.18738,3.7208,0.290513,-0.168626,3.68237,0.163919,0.636413,0.798322,0.16045
0.00418597,-1.42118,2.90539,0.0188819,-1.43832,3.04748,0.0285247,-1.18743,3.28177,0.0357864,-0.67056,3.57796,0.23867,-1.61378,3.28302,0.184941,-1.63044,3.39107,0.195748,-1.26498,3.56374,0.195236,-0.665087,3.54575,0.116733,-0.674718,3.60006,0.115402,-0.361038,3.66125,0.113815,-0.0520797,3.70853,0.107097,0.105528,3.74263,-0.0782341,-0.18613,3.70485,0.290954,-0.170623,3.65242,0.161396,0.636909,0.800236,0.162763
0.0480263,-1.49859,2.97924,0.0335339,-1.42227,3.00891,0.0278321,-1.17181,3.23788,0.0339139,-0.668883,3.54677,0.219606,-1.61398,3.33265,0.179379,-1.59382,3.44211,0.197415,-1.26342,3.55174,0.194474,-0.662364,3.51727,0.115401,-0.672646,3.56943,0.111958,-0.356421,3.62559,0.10787,-0.0446963,3.66731,0.100937,0.111678,3.70841,-0.0833808,-0.184571,3.67623,0.287833,-0.17115,3.62629,0.161833,0.640007,0.802761,0.163379
0.0385742,-1.37041,2.89448,0.0483017,-1.38171,3.03798,0.0330756,-1.11788,3.22877,0.0311512,-0.664974,3.51169,0.221232,-1.61085,3.33511,0.178695,-1.59085,3.44314,0.198443,-1.24608,3.52744,0.193101,-0.670344,3.48247,0.113367,-0.674793,3.53542,0.107085,-0.356801,3.59742,0.100997,-0.0439383,3.64476,0.0959622,0.114635,3.68978,-0.0868372,-0.182522,3.63729,0.281001,-0.166427,3.59753,0.164915,0.638963,0.817682,0.164652
0.0385954,-1.39001,2.87747,0.0485763,-1.38173,3.03607,0.034182,-1.11521,3.21357,0.0276742,-0.662497,3.48566,0.231385,-1.60755,3.30953,0.175104,-1.58832,3.446,0.197938,-1.24326,3.51937,0.188344,-0.669106,3.45796,0.109106,-0.672994,3.50927,0.102916,-0.354952,3.5681,0.0966646,-0.0420021,3.61312,0.0895111,0.117506,3.65937,-0.0897659,-0.176989,3.61029,0.277828,-0.161537,3.56561,0.166231,0.637198,0.817982,0.163175
0.0451292,-1.40264,2.86814,0.0539014,-1.41121,3.01078,0.0354679,-1.1439,3.17,0.0252027,-0.657189,3.44817,0.232418,-1.60783,3.30677,0.177867,-1.58729,3.4496,0.197718,-1.23467,3.49863,0.185503,-0.656526,3.42097,0.106522,-0.664184,3.47263,0.101006,-0.346206,3.53563,0.095209,-0.0333608,3.58424,0.0805622,0.123169,3.62543,-0.0948654,-0.173614,3.58813,0.274486,-0.157603,3.54561,0.16252,0.642322,0.812861,0.162594
0.0540253,-1.42723,2.83988,0.0583244,-1.4104,2.98795,0.0370095,-1.14849,3.15433,0.024424,-0.663448,3.40032,0.230262,-1.60885,3.31192,0.178165,-1.58143,3.45432,0.19578,-1.22341,3.45597,0.183329,-0.661893,3.38098,0.104982,-0.670074,3.42816,0.0950022,-0.34871,3.49903,0.085621,-0.0331407,3.55455,0.0739239,0.126539,3.59628,-0.0987971,-0.173779,3.53462,0.263558,-0.149931,3.50436,0.165456,0.651783,0.82459,0.160084
0.0509373,-1.43833,2.8187,0.0559537,-1.41347,2.97418,0.0278731,-1.1475,3.13067,0.0192273,-0.651536,3.37997,0.216781,-1.59256,3.34717,0.185301,-1.55987,3.49574,0.191062,-1.20617,3.42047,0.178462,-0.64065,3.34648,0.0998505,-0.65376,3.40149,0.087711,-0.337352,3.46766,0.0753256,-0.0266113,3.51887,0.0669182,0.13544,3.56306,-0.101992,-0.168508,3.5092,0.25833,-0.139757,3.47865,0.168178,0.64263,0.813429,0.163082
